mgs_id	species	met_id	metabolite	class	subclass	rho	pval	n
hMGS.01022	Streptococcus sp001556435	met_100003240	N-stearoyltaurine	Lipid	Endocannabinoid	-0.0574160535390084	3.18450612148426e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999912101	X - 12101	""	""	-0.0573401694995318	3.26217243250678e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100015791	sphingomyelin (d18:2/23:1)*	Lipid	Sphingomyelins	-0.0570245399950066	3.60494081904109e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100001251	decanoylcarnitine (C10)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	-0.0569903256169057	3.64408597917504e-05	5742
hMGS.01022	Streptococcus sp001556435	met_180	linoleate (18:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0566081290725607	4.10969347167666e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100001181	docosapentaenoate (n3 DPA; 22:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0566005142265927	4.11951997682359e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100004326	3-acetylphenol sulfate	Xenobiotics	Chemical	0.0564486723601533	4.32017865480007e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100000792	dehydroepiandrosterone sulfate (DHEA-S)	Lipid	Androgenic Steroids	-0.0562218606961942	4.63725204455011e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999916087	X - 16087	""	""	-0.0559832800001663	4.99452192217137e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100015792	sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	Lipid	Sphingomyelins	-0.0553897201391756	5.99990891511791e-05	5742
hMGS.01022	Streptococcus sp001556435	met_302	deoxycholate	Lipid	Secondary Bile Acid Metabolism	0.0552707489303554	6.22324193163072e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100015793	sphingomyelin (d17:2/16:0, d18:2/15:0)*	Lipid	Sphingomyelins	-0.0551884937247012	6.3822273898488e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100021686	4-ethyl-2-methoxyphenol sulfate	Xenobiotics	Food Component/Plant	-0.0550352670127669	6.68868976260747e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999921840	X - 21840	""	""	0.0547874068692202	7.21407772543592e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100000672	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	Lipid	Phosphatidylcholine (PC)	0.0546933928947778	7.42338249910835e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100001197	10-undecenoate (11:1n1)	Lipid	Medium Chain Fatty Acid	-0.0546728023589819	7.46998370982483e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999922771	X - 22771	""	""	-0.0546119919447622	7.60923180795979e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100008957	sphingomyelin (d18:2/24:1, d18:1/24:2)*	Lipid	Sphingomyelins	-0.0545904073598602	7.65924514290794e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100001540	glutamine_degradant*	Partially Characterized Molecules	Partially Characterized Molecules	0.0545197367038859	7.82517814643177e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100000491	gamma-glutamylphenylalanine	Peptide	Gamma-glutamyl Amino Acid	0.054390259875909	8.13803773665067e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999912849	X - 12849	""	""	0.054305131941976	8.3501361138588e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999918886	X - 18886	""	""	-0.0541096164701033	8.85720762650647e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100006184	2-methoxyresorcinol sulfate	Xenobiotics	Chemical	0.0540604986709735	8.98909134731942e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999917612	X - 17612	""	""	-0.0735153973960132	9.16664954884773e-05	3126
hMGS.01022	Streptococcus sp001556435	met_100001247	octanoylcarnitine (C8)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	-0.0539924139738864	9.17497165973575e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100015787	sphingomyelin (d18:1/19:0, d19:1/18:0)*	Lipid	Sphingomyelins	-0.0539672921802533	9.24446961673742e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100001502	gamma-glutamyl-2-aminobutyrate	Peptide	Gamma-glutamyl Amino Acid	-0.0539322088096671	9.3423578392677e-05	5742
hMGS.01022	Streptococcus sp001556435	met_999921815	X - 21815	""	""	0.0538931095059903	9.45260393960045e-05	5742
hMGS.01022	Streptococcus sp001556435	met_339	glutarate (C5-DC)	Lipid	Fatty Acid, Dicarboxylate	0.0538631434824344	9.53792759020758e-05	5742
hMGS.01022	Streptococcus sp001556435	met_100002008	5alpha-androstan-3alpha,17alpha-diol monosulfate	Lipid	Androgenic Steroids	-0.0536966651245487	0.000100253427587897	5742
hMGS.01022	Streptococcus sp001556435	met_100016069	5-dodecenoylcarnitine (C12:1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	-0.0536362470585602	0.000102079773474343	5742
hMGS.01022	Streptococcus sp001556435	met_100001193	adrenate (22:4n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0536266334507446	0.000102373257459078	5742
hMGS.01022	Streptococcus sp001556435	met_999923678	X - 23678	""	""	-0.0536013815842872	0.000103147942650333	5742
hMGS.01022	Streptococcus sp001556435	met_100000551	4-methyl-2-oxopentanoate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0535986027565645	0.000103233529478548	5742
hMGS.01022	Streptococcus sp001556435	met_999924411	X - 24411	""	""	0.0729187370895027	0.000104533556330783	3126
hMGS.01022	Streptococcus sp001556435	met_100015797	heneicosapentaenoate (21:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0534619198138812	0.000107526990099776	5742
hMGS.01022	Streptococcus sp001556435	met_100001270	myristoylcarnitine (C14)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	-0.053298384245619	0.000112885268713471	5742
hMGS.01022	Streptococcus sp001556435	met_1102	gamma-glutamyltyrosine	Peptide	Gamma-glutamyl Amino Acid	0.0532542369867036	0.00011437435383004	5742
hMGS.01022	Streptococcus sp001556435	met_100008984	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	Lipid	Phosphatidylcholine (PC)	0.053069105144069	0.000120822877160295	5742
hMGS.01022	Streptococcus sp001556435	met_100000802	acetylcarnitine (C2)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Short Chain)	-0.0530591037581068	0.000121180823780021	5742
hMGS.01022	Streptococcus sp001556435	met_212	5-methylthioadenosine (MTA)	Amino Acid	Polyamine Metabolism	0.0529895863576584	0.000123696587737698	5742
hMGS.01022	Streptococcus sp001556435	met_999912104	X - 12104	""	""	0.0526979060161909	0.000134798556945958	5742
hMGS.01022	Streptococcus sp001556435	met_100003258	2-O-methylascorbic acid	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	0.0524534324448012	0.000144820011446407	5742
hMGS.01022	Streptococcus sp001556435	met_999926119	X - 26119	""	""	-0.114110001353596	0.000145943555703376	1240
hMGS.01022	Streptococcus sp001556435	met_999924518	X - 24518	""	""	0.0772016235194328	0.000146105777371587	2616
hMGS.01022	Streptococcus sp001556435	met_100005986	sphingomyelin (d18:1/24:1, d18:2/24:0)*	Lipid	Sphingomyelins	-0.0522283261912584	0.000154664092139417	5742
hMGS.01022	Streptococcus sp001556435	met_999912456	X - 12456	""	""	-0.0515763905595209	0.000186845492270038	5742
hMGS.01022	Streptococcus sp001556435	met_999922162	X - 22162	""	""	0.0515684267273871	0.00018727496562621	5742
hMGS.01022	Streptococcus sp001556435	met_100006292	sphingomyelin (d18:1/20:1, d18:2/20:0)*	Lipid	Sphingomyelins	-0.0515550517701064	0.000187998337871193	5742
hMGS.01022	Streptococcus sp001556435	met_2050	eicosapentaenoate (EPA; 20:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0514299071825667	0.000194895048763574	5742
hMGS.01022	Streptococcus sp001556435	met_100001994	androstenediol (3beta,17beta) disulfate (2)	Lipid	Androgenic Steroids	-0.0513447704110565	0.000199722023509258	5742
hMGS.01022	Streptococcus sp001556435	met_100002196	13-HODE + 9-HODE	Lipid	Fatty Acid, Monohydroxy	-0.0512465480808529	0.000205430351087949	5742
hMGS.01022	Streptococcus sp001556435	met_100001112	3-hydroxylaurate	Lipid	Fatty Acid, Monohydroxy	-0.0511015627738743	0.000214136967483666	5742
hMGS.01022	Streptococcus sp001556435	met_100020205	hydroxyasparagine**	Amino Acid	Alanine and Aspartate Metabolism	0.0510736243620953	0.000215854035992231	5742
hMGS.01022	Streptococcus sp001556435	met_100015967	carotene diol (2)	Cofactors and Vitamins	Vitamin A Metabolism	-0.0510082247194292	0.00021992410627975	5742
hMGS.01022	Streptococcus sp001556435	met_100004318	indolin-2-one	Xenobiotics	Food Component/Plant	-0.0508004326536548	0.000233338938289162	5742
hMGS.01022	Streptococcus sp001556435	met_100020825	3-hydroxyhexanoylcarnitine (1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.0507518101349828	0.000236586920548411	5742
hMGS.01022	Streptococcus sp001556435	met_100001795	2-methoxyacetaminophen glucuronide*	Xenobiotics	Drug - Analgesics, Anesthetics	0.0505003001284002	0.000254075703584578	5742
hMGS.01022	Streptococcus sp001556435	met_100001793	2-methoxyacetaminophen sulfate*	Xenobiotics	Drug - Analgesics, Anesthetics	0.0503463321826376	0.000265372453887239	5742
hMGS.01022	Streptococcus sp001556435	met_100001278	10-heptadecenoate (17:1n7)	Lipid	Long Chain Monounsaturated Fatty Acid	-0.0502449946121473	0.000273062725565616	5742
hMGS.01022	Streptococcus sp001556435	met_980	pentadecanoate (15:0)	Lipid	Long Chain Saturated Fatty Acid	-0.0501732201189122	0.000278635314454472	5742
hMGS.01022	Streptococcus sp001556435	met_100021726	GlcNAc sulfate conjugate of C21H34O2 steroid**	Partially Characterized Molecules	Partially Characterized Molecules	-0.0500520374789731	0.00028828642112596	5742
hMGS.01022	Streptococcus sp001556435	met_100000882	3-hydroxymyristate	Lipid	Fatty Acid, Monohydroxy	-0.0500266072927695	0.000290351055938251	5742
hMGS.01022	Streptococcus sp001556435	met_1254	glycerol	Lipid	Glycerolipid Metabolism	-0.0499301995374581	0.000298304671393843	5742
hMGS.01022	Streptococcus sp001556435	met_999921258	X - 21258	""	""	0.0499253093775304	0.000298713495033811	5742
hMGS.01022	Streptococcus sp001556435	met_100000781	hexanoylcarnitine (C6)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	-0.0497059135420548	0.000317604413553865	5742
hMGS.01022	Streptococcus sp001556435	met_100021709	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	Partially Characterized Molecules	Partially Characterized Molecules	-0.0496907906157812	0.00031894691174069	5742
hMGS.01022	Streptococcus sp001556435	met_100005350	1-linolenoyl-GPC (18:3)*	Lipid	Lysophospholipid	0.0496858256228403	0.000319388822641501	5742
hMGS.01022	Streptococcus sp001556435	met_926	caproate (6:0)	Lipid	Medium Chain Fatty Acid	-0.0495605645442873	0.0003307291254269	5742
hMGS.01022	Streptococcus sp001556435	met_100006620	nonanoylcarnitine (C9)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	-0.0495360674480655	0.00033299051171153	5742
hMGS.01022	Streptococcus sp001556435	met_999917676	X - 17676	""	""	0.0493540174666565	0.000350254710601339	5742
hMGS.01022	Streptococcus sp001556435	met_1528	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	Lipid	Phosphatidylinositol (PI)	0.0492950477580816	0.000356024041144073	5742
hMGS.01022	Streptococcus sp001556435	met_100021141	3-hydroxydecanoylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.048827558765972	0.00040500638168019	5742
hMGS.01022	Streptococcus sp001556435	met_1383	4-acetamidophenol	Xenobiotics	Drug - Analgesics, Anesthetics	0.0488074469213941	0.000407248669165009	5742
hMGS.01022	Streptococcus sp001556435	met_999916124	X - 16124	""	""	-0.0487140270644117	0.00041781694612089	5742
hMGS.01022	Streptococcus sp001556435	met_100005466	N-acetyltaurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.04871384954661	0.000417837269656621	5742
hMGS.01022	Streptococcus sp001556435	met_999924546	X - 24546	""	""	-0.0485356303340244	0.000438713266580814	5742
hMGS.01022	Streptococcus sp001556435	met_100015790	sphingomyelin (d18:2/21:0, d16:2/23:0)*	Lipid	Sphingomyelins	-0.0482058497513257	0.000479931912640166	5742
hMGS.01022	Streptococcus sp001556435	met_100020819	glycoursodeoxycholic acid sulfate (1)	Lipid	Secondary Bile Acid Metabolism	0.0480322852747928	0.000503049122003258	5742
hMGS.01022	Streptococcus sp001556435	met_100001337	linolenate [alpha or gamma; (18:3n3 or 6)]	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0479729493912898	0.00051118730075363	5742
hMGS.01022	Streptococcus sp001556435	met_100006296	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	Lipid	Sphingomyelins	-0.0478717915181848	0.000525345038904371	5742
hMGS.01022	Streptococcus sp001556435	met_100020631	4-methylhexanoylglutamine	Lipid	Fatty Acid Metabolism (Acyl Glutamine)	-0.0478360136998964	0.000530439238123379	5742
hMGS.01022	Streptococcus sp001556435	met_100020417	N6,N6-dimethyllysine	Amino Acid	Lysine Metabolism	0.0477837635134794	0.00053796156972856	5742
hMGS.01022	Streptococcus sp001556435	met_100008914	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	Lipid	Phosphatidylcholine (PC)	-0.0477575496518696	0.000541772835054612	5742
hMGS.01022	Streptococcus sp001556435	met_100002009	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	Lipid	Progestin Steroids	-0.0476618528192654	0.000555900837297449	5742
hMGS.01022	Streptococcus sp001556435	met_100001579	2-hydroxypalmitate	Lipid	Fatty Acid, Monohydroxy	-0.0475197541178449	0.000577513314798914	5742
hMGS.01022	Streptococcus sp001556435	met_100001416	orotidine	Nucleotide	Pyrimidine Metabolism, Orotate containing	0.0475187581027018	0.000577667526917175	5742
hMGS.01022	Streptococcus sp001556435	met_100001655	1-palmitoyl-GPI (16:0)	Lipid	Lysophospholipid	0.0473882936067656	0.000598201842348135	5742
hMGS.01022	Streptococcus sp001556435	met_100020343	tetradecadienoate (14:2)*	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0473506318079937	0.000604254715190709	5742
hMGS.01022	Streptococcus sp001556435	met_100000706	alpha-hydroxyisocaproate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.047256305192465	0.000619665548522748	5742
hMGS.01022	Streptococcus sp001556435	met_100006314	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	Lipid	Sphingomyelins	-0.0472514045291542	0.000620476111301383	5742
hMGS.01022	Streptococcus sp001556435	met_100001300	alpha-hydroxyisovalerate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0472452316036531	0.000621498507973883	5742
hMGS.01022	Streptococcus sp001556435	met_100020272	dihydroferulic acid sulfate	Xenobiotics	Food Component/Plant	0.0472072714668056	0.000627820217664766	5742
hMGS.01022	Streptococcus sp001556435	met_100001208	1-methyl-4-imidazoleacetate	Amino Acid	Histidine Metabolism	0.0471247427786753	0.000641771074585507	5742
hMGS.01022	Streptococcus sp001556435	met_100020514	N-acetyltheanine	Xenobiotics	Food Component/Plant	-0.0471157390329585	0.000643310406615482	5742
hMGS.01022	Streptococcus sp001556435	met_999921733	X - 21733	""	""	-0.0470446787976542	0.000655580287298285	5742
hMGS.01022	Streptococcus sp001556435	met_100001999	21-hydroxypregnenolone disulfate	Lipid	Pregnenolone Steroids	-0.0469235060460483	0.000677006067152273	5742
hMGS.01022	Streptococcus sp001556435	met_1087	erucate (22:1n9)	Lipid	Long Chain Monounsaturated Fatty Acid	-0.0468396113919639	0.000692219647902506	5742
hMGS.01022	Streptococcus sp001556435	met_100021991	3-hydroxyoctanoylcarnitine (2)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.0467640063007412	0.00070620151208373	5742
hMGS.01022	Streptococcus sp001556435	met_100001797	3-(cystein-S-yl)acetaminophen*	Xenobiotics	Drug - Analgesics, Anesthetics	0.0467499542534568	0.000708828934857877	5742
hMGS.01022	Streptococcus sp001556435	met_1123	chenodeoxycholate	Lipid	Primary Bile Acid Metabolism	0.046745234761174	0.000709713410857083	5742
hMGS.01022	Streptococcus sp001556435	met_999912839	X - 12839	""	""	-0.0466234925526642	0.000732886408688221	5742
hMGS.01022	Streptococcus sp001556435	met_999923974	X - 23974	""	""	-0.0466070035166606	0.000736078489453103	5742
hMGS.01022	Streptococcus sp001556435	met_100001182	docosadienoate (22:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0465594252909052	0.000745361580180949	5742
hMGS.01022	Streptococcus sp001556435	met_100020262	glutamine conjugate of C6H10O2 (2)*	Partially Characterized Molecules	Partially Characterized Molecules	-0.0465063275142439	0.000755849883127735	5742
hMGS.01022	Streptococcus sp001556435	met_999911315	X - 11315	""	""	-0.0463656799101841	0.000784297489251684	5742
hMGS.01022	Streptococcus sp001556435	met_100000014	hippurate	Xenobiotics	Benzoate Metabolism	-0.0462782599943148	0.000802476537675319	5742
hMGS.01022	Streptococcus sp001556435	met_100020014	glucuronide of C10H18O2 (7)*	Partially Characterized Molecules	Partially Characterized Molecules	0.0462532176440888	0.00080775569502554	5742
hMGS.01022	Streptococcus sp001556435	met_100002249	N-acetyl-cadaverine	Amino Acid	Lysine Metabolism	0.0680671247384625	0.00081647191811675	2616
hMGS.01022	Streptococcus sp001556435	met_100001767	pyrraline	Xenobiotics	Food Component/Plant	0.0459688687636596	0.000870001536100367	5742
hMGS.01022	Streptococcus sp001556435	met_100020973	5-hydroxy-2-methylpyridine sulfate	Xenobiotics	Chemical	-0.0459384361653724	0.000876920485939538	5742
hMGS.01022	Streptococcus sp001556435	met_100004046	N-acetylcarnosine	Amino Acid	Histidine Metabolism	-0.0457703846817385	0.000916054703882505	5742
hMGS.01022	Streptococcus sp001556435	met_999917348	X - 17348	""	""	0.0457353500351335	0.000924414408073112	5742
hMGS.01022	Streptococcus sp001556435	met_100000265	kynurenine	Amino Acid	Tryptophan Metabolism	0.0456000242354046	0.000957372910525533	5742
hMGS.01022	Streptococcus sp001556435	met_111	3-hydroxyisobutyrate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0455828182023546	0.000961640523308733	5742
hMGS.01022	Streptococcus sp001556435	met_100015833	arachidoylcarnitine (C20)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	-0.0455365079844143	0.000973214507395327	5742
hMGS.01022	Streptococcus sp001556435	met_100001412	N2,N2-dimethylguanosine	Nucleotide	Purine Metabolism, Guanine containing	0.0453426448259179	0.00102307907619591	5742
hMGS.01022	Streptococcus sp001556435	met_100020893	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.0452824957717761	0.00103902440011338	5742
hMGS.01022	Streptococcus sp001556435	met_100006098	3-hydroxypyridine sulfate	Xenobiotics	Chemical	-0.0451267053414059	0.00108139898266488	5742
hMGS.01022	Streptococcus sp001556435	met_999911308	X - 11308	""	""	-0.045122967590949	0.00108243499759735	5742
hMGS.01022	Streptococcus sp001556435	met_100008904	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	Lipid	Phosphatidylcholine (PC)	0.045110319681039	0.00108594750635927	5742
hMGS.01022	Streptococcus sp001556435	met_100006619	4-hydroxyphenylacetoylcarnitine	Amino Acid	Tyrosine Metabolism	0.0451021256159349	0.00108822874004274	5742
hMGS.01022	Streptococcus sp001556435	met_100019801	3-hydroxyoleoylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.0450486824849395	0.00110321637321286	5742
hMGS.01022	Streptococcus sp001556435	met_100006125	vanillic alcohol sulfate	Amino Acid	Tyrosine Metabolism	0.0450237400981002	0.00111027634722618	5742
hMGS.01022	Streptococcus sp001556435	met_100020790	desmethylcitalopram*	Xenobiotics	Drug - Psychoactive	0.0448924691413757	0.00114812598539009	5742
hMGS.01022	Streptococcus sp001556435	met_100001320	erythronate*	Carbohydrate	Aminosugar Metabolism	0.0448119716759008	0.00117192207705524	5742
hMGS.01022	Streptococcus sp001556435	met_192	N-acetylputrescine	Amino Acid	Polyamine Metabolism	0.0447940862729556	0.00117727072410885	5742
hMGS.01022	Streptococcus sp001556435	met_100001313	gamma-glutamylmethionine	Peptide	Gamma-glutamyl Amino Acid	0.0447635756603128	0.00118644702620359	5742
hMGS.01022	Streptococcus sp001556435	met_100022479	N-lactoyl isoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.0447538161369087	0.00118939619564227	5742
hMGS.01022	Streptococcus sp001556435	met_100001501	oleoylcarnitine (C18:1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	-0.0444536664594517	0.00128347118146451	5742
hMGS.01022	Streptococcus sp001556435	met_100001391	stearoylcarnitine (C18)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	-0.0444386048380493	0.00128836813041348	5742
hMGS.01022	Streptococcus sp001556435	met_100021650	chenodeoxycholic acid sulfate (1)	Lipid	Primary Bile Acid Metabolism	-0.0653557526157765	0.00131115014449568	2616
hMGS.01022	Streptococcus sp001556435	met_100009271	(S)-3-hydroxybutyrylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.0443292334295876	0.00132444824013634	5742
hMGS.01022	Streptococcus sp001556435	met_100001456	7-methylguanine	Nucleotide	Purine Metabolism, Guanine containing	0.0442843607175849	0.00133951897038366	5742
hMGS.01022	Streptococcus sp001556435	met_100002259	cis-4-decenoylcarnitine (C10:1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	-0.0442419487918729	0.00135390847450491	5742
hMGS.01022	Streptococcus sp001556435	met_100020541	11beta-hydroxyandrosterone glucuronide	Lipid	Androgenic Steroids	-0.0440683446700478	0.00141430726762013	5742
hMGS.01022	Streptococcus sp001556435	met_100010871	4-aminophenol sulfate (2)	Xenobiotics	Drug - Analgesics, Anesthetics	0.043864262436311	0.00148848123766696	5742
hMGS.01022	Streptococcus sp001556435	met_100004088	retinal	Cofactors and Vitamins	Vitamin A Metabolism	-0.0437365266050381	0.00153671313317811	5742
hMGS.01022	Streptococcus sp001556435	met_100001295	gamma-glutamyltryptophan	Peptide	Gamma-glutamyl Amino Acid	0.0436615959255915	0.00156567178368207	5742
hMGS.01022	Streptococcus sp001556435	met_100020478	dodecadienoate (12:2)*	Lipid	Fatty Acid, Dicarboxylate	-0.0436301781899382	0.00157796267564653	5742
hMGS.01022	Streptococcus sp001556435	met_100020261	glutamine conjugate of C6H10O2 (1)*	Partially Characterized Molecules	Partially Characterized Molecules	-0.0435869045222618	0.00159503714119593	5742
hMGS.01022	Streptococcus sp001556435	met_999925279	X - 25279	""	""	-0.0435530853271632	0.00160849934823009	5742
hMGS.01022	Streptococcus sp001556435	met_100021210	Urolithin B glucuronide	Xenobiotics	Bacterial/Fungal	-0.0640456968009249	0.00163842019055926	2616
hMGS.01022	Streptococcus sp001556435	met_100021502	(2 or 3)-decenoate (10:1n7 or n8)	Lipid	Medium Chain Fatty Acid	-0.0434361367415797	0.00165586236650372	5742
hMGS.01022	Streptococcus sp001556435	met_100003119	N-oleoyltaurine	Lipid	Endocannabinoid	-0.0434033167603669	0.00166938279210877	5742
hMGS.01022	Streptococcus sp001556435	met_100019884	trans-2-hexenoylglycine	Lipid	Fatty Acid Metabolism (Acyl Glycine)	-0.0433651937771792	0.00168521526269837	5742
hMGS.01022	Streptococcus sp001556435	met_466	phytanate	Xenobiotics	Food Component/Plant	-0.0638455613752161	0.00169456872854725	2616
hMGS.01022	Streptococcus sp001556435	met_999917353	X - 17353	""	""	0.0433368106051682	0.00169709233932429	5742
hMGS.01022	Streptococcus sp001556435	met_999925948	X - 25948	""	""	0.0431796524472607	0.00176426049158171	5742
hMGS.01022	Streptococcus sp001556435	met_409	malate	Energy	TCA Cycle	-0.0431473195855836	0.00177837881921642	5742
hMGS.01022	Streptococcus sp001556435	met_100004056	N-methyltaurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.0430947895573207	0.0018015378840307	5742
hMGS.01022	Streptococcus sp001556435	met_100006295	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	Lipid	Sphingomyelins	-0.0430697049170386	0.0018126944958729	5742
hMGS.01022	Streptococcus sp001556435	met_100001993	pregnenediol disulfate (C21H34O8S2)*	Lipid	Pregnenolone Steroids	-0.0430392807298809	0.00182631108843917	5742
hMGS.01022	Streptococcus sp001556435	met_999924947	X - 24947	""	""	-0.0429712433433717	0.00185710245752449	5742
hMGS.01022	Streptococcus sp001556435	met_100001102	dodecanedioate (C12-DC)	Lipid	Fatty Acid, Dicarboxylate	-0.0429451283088362	0.00186904731726907	5742
hMGS.01022	Streptococcus sp001556435	met_100006430	arabitol/xylitol	Carbohydrate	Pentose Metabolism	0.0429055905835334	0.00188726596130949	5742
hMGS.01022	Streptococcus sp001556435	met_100002067	pregnenediol sulfate (C21H34O5S)*	Lipid	Pregnenolone Steroids	-0.0427767903325139	0.00194775281168641	5742
hMGS.01022	Streptococcus sp001556435	met_100019981	heptenedioate (C7:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	-0.0426682281083803	0.00200011196754013	5742
hMGS.01022	Streptococcus sp001556435	met_999919141	X - 19141	""	""	0.0425546927975817	0.00205624853384333	5742
hMGS.01022	Streptococcus sp001556435	met_100001266	N-acetylarginine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.0425516782336573	0.0020577585627234	5742
hMGS.01022	Streptococcus sp001556435	met_100001198	myristoleate (14:1n5)	Lipid	Long Chain Monounsaturated Fatty Acid	-0.0424878272754053	0.00208998208458137	5742
hMGS.01022	Streptococcus sp001556435	met_100004059	histidine betaine (hercynine)*	Xenobiotics	Food Component/Plant	-0.0423895097260431	0.00214050544086524	5742
hMGS.01022	Streptococcus sp001556435	met_999921319	X - 21319	""	""	-0.0422571135043789	0.0022103104565518	5742
hMGS.01022	Streptococcus sp001556435	met_999912007	X - 12007	""	""	0.042228345264665	0.00222575152405239	5742
hMGS.01022	Streptococcus sp001556435	met_100003151	linoleoylcarnitine (C18:2)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	-0.0421850587213738	0.00224917143250338	5742
hMGS.01022	Streptococcus sp001556435	met_100008930	oleate/vaccenate (18:1)	Lipid	Long Chain Monounsaturated Fatty Acid	-0.0419861104666588	0.0023597413996921	5742
hMGS.01022	Streptococcus sp001556435	met_100005389	ferulic acid 4-sulfate	Xenobiotics	Food Component/Plant	0.041946733364782	0.0023822073808175	5742
hMGS.01022	Streptococcus sp001556435	met_100002199	tridecenedioate (C13:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	-0.0419442403149152	0.00238363631888576	5742
hMGS.01022	Streptococcus sp001556435	met_100003444	citalopram/escitalopram	Xenobiotics	Drug - Psychoactive	0.0418784824804581	0.00242161103704392	5742
hMGS.01022	Streptococcus sp001556435	met_100020793	citalopram propionate*	Xenobiotics	Drug - Psychoactive	0.0418784824804581	0.00242161103704392	5742
